id,sr,index,size,centroid,flux,rolloff,flatness,spread,skewness,kurtosis,crest,rms
e84185066,48000,577920,6720,1726.5962,26.430515,7850.4463,0.08727921,3353.4792,4.030647,19.662563,162.62332,0.014784569
d53f3c838,48000,584640,6720,2308.5276,5.394723,13883.482,0.13880645,4233.195,2.9520216,11.199633,108.096466,0.0062334677
1d29392b7,48000,591360,6720,2631.376,1.9741064,15805.581,0.16249408,4583.0337,2.5794003,8.912469,87.36843,0.0042731985
3a5f6daae,48000,598080,6720,3211.6,0.8328917,17595.758,0.21241768,5218.644,2.0585482,6.149544,65.738464,0.0028696859
a45505509,48000,604800,6720,2721.0054,5.4226623,16013.393,0.16876891,4667.9253,2.5500288,8.813014,107.882866,0.005267148
1a9b34bcb,48000,611520,6720,1604.075,224.10312,4629.9106,0.052772667,2369.4998,5.378117,35.54322,115.77221,0.034492686
4d0c19664,48000,618240,6720,1575.4855,129.47234,4713.616,0.054653093,2412.167,5.331538,35.231747,103.309044,0.027716305
227720507,48000,624960,6720,1391.4524,123.95932,4259.152,0.05129904,2513.1077,5.6389084,38.20693,125.67444,0.025105365
42f873989,48000,631680,6720,2068.404,9.474607,11530.357,0.11614438,3886.1602,3.4376562,15.257038,86.22113,0.0078235585
773cf61a9,48000,638400,6720,3575.007,0.79026324,17398.66,0.23256375,5112.0464,1.9448899,5.8606086,50.671402,0.002660745
69743d2c1,48000,645120,6720,4770.3237,0.40958425,18263.393,0.30232552,5681.711,1.4017726,3.8518999,40.11766,0.0017180571
53df7264a,48000,651840,6720,4367.108,0.6322545,17124.553,0.26807252,4965.5757,1.6376517,5.0983505,25.743587,0.0023039992
