index,sr,size,centroid,flux,rolloff,flatness,spread,skewness,kurtosis,id
13992000,48000,4800,2663.1086,0.73229873,15858.75,0.17633967,4651.0874,2.4048207,8.091806,baf55340a
13996800,48000,4800,3020.473,1.858749,13918.437,0.18951523,4398.3545,2.2126198,7.545681,a3fb73d24
14001600,48000,4800,3324.2053,156.92082,15294.687,0.20583792,4839.461,1.8143982,5.5783753,af1fb0df1
14006400,48000,4800,794.6443,16453.627,3694.375,0.022099664,1727.1615,5.8795395,52.83608,279c62722
14011200,48000,4800,647.0613,263.47736,1968.75,0.028635006,1884.7,7.3824806,66.52124,962b043df
14016000,48000,4800,846.08826,15.883923,3967.8125,0.045495067,2374.2458,5.596255,38.06047,159aa45d0
14020800,48000,4800,903.8727,31.062372,4479.6875,0.051139664,2582.7754,5.2716274,33.18625,ad5997276
14025600,48000,4800,1188.169,38.522404,6426.5625,0.073043585,3063.0327,4.3340225,22.870722,6a1d46c34
14030400,48000,4800,1413.669,5.552807,8260.9375,0.090874895,3528.382,3.7797787,17.42959,3e93ebc76
14035200,48000,4800,1781.9045,6.7447515,10617.1875,0.11906474,3802.908,3.1193647,12.70993,9938c8f15
14040000,48000,4800,1719.8857,7.797005,8609.0625,0.10409121,3479.8225,3.365978,14.9937725,3fc67ef7c
14044800,48000,4800,2405.164,11.102997,10745.625,0.13690701,3800.914,2.5925002,10.245619,6b794ad5a
14049600,48000,4800,1085.1771,4371.0186,4328.125,0.03330268,1942.3918,6.701102,74.08437,cb1e2370a
14054400,48000,4800,612.3297,38.38488,1463.125,0.012075996,1306.6516,10.475422,135.59094,f5172f8d4
14059200,48000,4800,1137.093,703.50244,4523.125,0.03687444,2078.1116,5.199939,40.961617,dada14cbc
14064000,48000,4800,830.0638,447.62302,3768.125,0.036320135,2067.4326,5.9248886,46.465202,e26a3c61a
14068800,48000,4800,1663.6393,15.830039,9186.875,0.1082965,3604.8508,3.3870757,14.892438,bf6cfeda9
14073600,48000,4800,1921.7169,4.068505,11913.4375,0.12509711,4034.43,2.9930136,11.729598,0c5626bb3
14078400,48000,4800,1884.3079,10893.158,8347.1875,0.07844899,3049.0703,3.0806317,15.581393,78972029d
14083200,48000,4800,674.3128,234.2242,1918.75,0.02012987,1589.8499,8.062924,82.67043,c1ea9cb0c
14088000,48000,4800,908.5773,56.510067,3964.375,0.045895077,2404.0203,5.450776,36.47555,8ec0d5453
14092800,48000,4800,936.37115,10.404965,4899.6875,0.055517133,2721.6016,5.0527396,30.701315,879c15b41
14097600,48000,4800,1208.1744,9.516404,6905.3125,0.072898336,3185.9604,4.1950865,21.602352,4ffe815c3
14102400,48000,4800,1703.7114,10.743008,9952.5,0.109963275,3675.1008,3.1946557,13.482286,c2dd8ca05
14107200,48000,4800,1938.911,14.494426,9615.0,0.113507465,3610.0195,3.0335,12.888576,8ed47ad19
14112000,48000,4800,2121.91,8.88674,11078.4375,0.13183858,3955.9634,2.8329427,11.352804,c84653685
14116800,48000,4800,2049.8267,2.5844624,13202.1875,0.13990185,4216.941,2.8709242,10.823212,fbbabbd48
14121600,48000,4800,2738.1873,1.5253606,16858.438,0.18797557,4938.3076,2.28934,7.316402,9f873991b
14126400,48000,4800,2690.461,0.8734727,16588.438,0.18576683,4861.2495,2.3025007,7.401662,4ce363b52
14131200,48000,4800,2524.4558,1.8093486,15023.437,0.1688381,4546.4844,2.4506974,8.398535,72536bcf2
14136000,48000,4800,2619.8987,1.5379934,15552.813,0.18040924,4672.348,2.453987,8.40811,1f5ede9bf
14140800,48000,4800,2193.6892,4.3637557,13538.75,0.14610437,4315.305,2.7993143,10.496262,3d7b81cb5
14145600,48000,4800,2591.909,4.157106,13186.25,0.16501641,4257.7993,2.5045738,9.268012,d036d17c0
14150400,48000,4800,2793.225,3.6342232,13412.5,0.17793559,4291.809,2.3799248,8.63501,e8460e23d
14155200,48000,4800,2598.6682,1.6699357,16000.0,0.17696908,4774.5474,2.383816,7.893151,764be55da
14160000,48000,4800,3307.4668,0.47440848,17841.25,0.23002505,5342.9756,1.9544114,5.788501,3a1b1861f
14164800,48000,4800,3495.9705,6.5876727,15420.0,0.21005821,4681.7344,1.8606374,5.988211,1df0efd91
14169600,48000,4800,1563.8729,8272.873,7718.75,0.05848086,2800.2039,3.6083777,21.02365,b8ec9f132
14174400,48000,4800,620.03394,72.545074,1546.25,0.0141065745,1310.7432,9.532895,116.04656,ee2312275
14179200,48000,4800,567.40344,26.650362,1155.625,0.013877406,1343.1763,10.378652,128.55652,11dcb7382
14184000,48000,4800,557.63464,13.075542,984.375,0.015349163,1498.865,9.932931,113.12662,ea1047ae9
14188800,48000,4800,904.5529,154.62921,3917.8125,0.041137513,2259.4177,5.925089,44.94625,22aa47183
14193600,48000,4800,754.10284,416.0325,2982.8125,0.033052348,1940.5175,6.840772,61.03229,26c448fb9
14198400,48000,4800,1713.9652,91.069954,8780.9375,0.106530085,3446.9297,3.6877158,19.589815,fd25deb05
14203200,48000,4800,2825.8843,745.0461,12940.9375,0.16808207,4345.8794,2.0850089,7.0370116,1762a295a
14208000,48000,4800,756.2496,1677.5804,3165.3125,0.027779093,1873.6489,6.425032,55.32383,47d988433
14212800,48000,4800,721.81055,23.840673,1901.5625,0.028953772,1929.8942,7.1616254,60.60164,9fc66de46
14217600,48000,4800,660.54205,6.246514,1665.0,0.028581614,1969.0858,7.312163,61.951115,b4af68567
14222400,48000,4800,924.21356,15.436846,4348.125,0.051680867,2645.7332,5.285931,33.637775,b88a84841
14227200,48000,4800,961.95105,609.47516,4853.4375,0.042872403,2231.9624,5.53119,45.903843,54ae5984d
14232000,48000,4800,844.74713,74.04004,3932.1875,0.040505733,2247.686,5.509502,38.221718,afa158a79
14236800,48000,4800,875.59375,214.91206,3901.875,0.047724385,2403.0225,5.767357,41.962845,99dffca94
14241600,48000,4800,1605.5016,5.8510528,8685.0,0.10232796,3486.2063,3.459528,15.587067,4e3ebeff0
14246400,48000,4800,1962.8475,3.11919,13289.0625,0.13206516,4235.4634,2.9242375,11.090443,70c2d1fb4
14251200,48000,4800,1982.744,8.885482,11087.1875,0.124670744,3804.6484,3.1329887,13.080117,7cd042fe3
14256000,48000,4800,2750.41,1.0905756,15798.437,0.18181887,4695.758,2.3096347,7.643176,9025f2771
14260800,48000,4800,2046.789,8651.512,9461.5625,0.10700297,3374.1682,3.2052712,19.118315,cf507aa4e
14265600,48000,4800,887.9465,713.39294,4494.0625,0.04343532,2371.5,5.32126,36.97974,fbfe5decb
14270400,48000,4800,956.0777,5.5617967,4704.6875,0.055022314,2763.2104,5.058894,30.092834,2ab934d3e
14275200,48000,4800,1025.4437,4.993961,5826.875,0.062464293,2989.0242,4.6632466,25.710384,01fdb26ca
14280000,48000,4800,1497.246,13.42382,8528.125,0.0911825,3387.2112,3.6302385,17.13702,923bded71
14284800,48000,4800,2379.1106,13.528555,11416.875,0.13865346,3976.6267,2.4761117,9.283192,3c2fa3462
14289600,48000,4800,1593.1228,4375.601,6584.375,0.06869971,2537.3887,5.2347136,55.61479,dfde74133
14294400,48000,4800,938.31976,511.60687,3865.9375,0.031123329,1917.7604,7.2074265,78.36982,7875a1de4
14299200,48000,4800,607.2149,85.49517,1705.3125,0.018961798,1575.2046,8.59788,90.678474,fca2a51be
14304000,48000,4800,521.3028,33.204254,750.9375,0.01712233,1551.3125,9.402462,101.909065,4728a1b8d
14308800,48000,4800,560.3864,17.074762,757.8125,0.020571053,1736.264,8.58132,83.67922,da9f0eb6a
14313600,48000,4800,640.194,14.042773,1169.375,0.02673989,1984.0469,7.488438,63.707085,38114f4c8
14318400,48000,4800,769.1664,7.217844,2394.375,0.036871377,2302.8816,6.349872,46.187954,68a864147
14323200,48000,4800,982.1433,36.988426,4449.6875,0.052782305,2654.8962,5.2014775,32.14775,2bc727511
14328000,48000,4800,1873.6836,22.316742,10616.563,0.12059131,3778.0266,3.2175515,14.097106,e6dd83a8e
14332800,48000,4800,1888.5487,20.539217,10517.8125,0.121459454,3715.5408,2.967159,12.2188635,f8bb46f21
14337600,48000,4800,2387.7332,5055.178,9455.9375,0.118611805,3434.9763,3.3667383,25.82099,71969b754
14342400,48000,4800,1636.6871,987.6433,6136.25,0.051523276,2548.1113,5.169225,47.691635,647b73cf9
14347200,48000,4800,1007.0861,686.8507,3757.5,0.029378185,1920.2255,6.3104873,58.971016,e34fff6b6
14352000,48000,4800,912.27856,90.73976,3628.75,0.028018821,1789.91,8.050828,101.04734,4f1b55ce4
14356800,48000,4800,711.83154,171.12798,1985.0,0.023134692,1653.8817,8.225469,85.882965,4e698cedc
14361600,48000,4800,1957.0262,56.351276,10195.3125,0.118542306,3680.1033,3.0308514,13.027142,bd43495cf
14366400,48000,4800,1759.7158,15.949753,9846.5625,0.11239746,3683.4062,3.2482474,13.836064,8b23517f2
14371200,48000,4800,1460.5292,10.314177,7951.5625,0.090874046,3346.0554,3.741211,17.740793,babc7c227
14376000,48000,4800,1860.9648,11.593869,10462.8125,0.11361081,3720.5317,3.0443437,12.46693,2f9db5dca
14380800,48000,4800,1986.4602,10.023492,10315.625,0.12596074,3730.5007,2.994039,12.401786,10567e836
14385600,48000,4800,2530.2961,3.262159,15125.0,0.17148979,4567.357,2.4892752,8.596053,43032da2e
14390400,48000,4800,2102.8928,7.7841625,11540.0,0.124816105,3885.882,2.8120048,10.956011,6237c2010
14395200,48000,4800,2780.6265,94.10061,12698.125,0.15512878,4168.6025,2.198272,7.7107177,75c7a5c64
14400000,48000,4800,822.48773,4757.5366,3400.0,0.022025796,1595.533,7.995155,104.96675,f39f21fc5
14404800,48000,4800,596.2672,68.82492,1312.5,0.011668577,1199.39,10.6870985,144.06664,928ef4bb4
14409600,48000,4800,676.93854,44.767174,1919.6875,0.01914738,1507.706,8.215591,87.50199,d3f3066ae
14414400,48000,4800,545.13635,27.23383,1039.0625,0.014079305,1416.3595,10.331827,123.33929,8a4ee20f5
14419200,48000,4800,954.0989,124.19608,4494.6875,0.046259314,2368.8184,5.298274,35.861603,07141ab78
14424000,48000,4800,1295.2146,534.5969,6772.1875,0.065746896,2815.974,3.9982173,21.856224,ffb8e6b98
14428800,48000,4800,1753.6267,11.221645,10003.4375,0.10615496,3633.4353,3.0977166,13.176608,873967933
14433600,48000,4800,2339.511,1708.3115,11660.9375,0.13197893,4074.2441,2.3641336,8.487638,d54fa4d46
14438400,48000,4800,976.5827,2358.0793,4836.875,0.034387134,2109.8696,4.6839414,32.497795,c45cb677c
14443200,48000,4800,737.9801,41.823776,2427.5,0.028405,1856.7391,6.981504,60.157394,094fc3508
14448000,48000,4800,692.97455,31.483997,2000.3125,0.029788984,1957.0312,7.025096,58.906757,0136895de
14452800,48000,4800,695.125,21.784111,1759.0625,0.031933244,2157.419,6.8252325,53.195633,fb1134b66
14457600,48000,4800,712.7948,16.8727,2222.8125,0.035242807,2256.6797,6.4463973,47.697144,b320d2788
14462400,48000,4800,893.49023,8.347781,4054.6875,0.04928176,2680.52,5.3599644,33.21172,850b86e2b
14467200,48000,4800,1105.046,4.4660726,5992.5,0.06495583,3032.2092,4.5999246,25.0976,9e89c96f1
14472000,48000,4800,1320.3545,2.651103,7348.75,0.080975816,3287.153,4.041162,19.932835,cf2cf1b45
14476800,48000,4800,1672.6622,3.4031641,8954.0625,0.10631494,3605.8108,3.366598,14.699974,d78be46ed
14481600,48000,4800,1812.7946,2.5347056,9648.4375,0.11537507,3686.2163,3.1313288,13.076425,949cd643a
14486400,48000,4800,2396.9973,4.856643,11947.8125,0.15242216,4092.3933,2.4530888,8.959953,03f7cda0b
14491200,48000,4800,2783.5107,12.208597,12683.4375,0.17029211,4292.4956,2.1425211,7.331992,190cc81f9
14496000,48000,4800,1864.5375,101.10486,10016.25,0.11039959,3642.2463,2.8718045,11.739032,0128a58ad
14500800,48000,4800,2309.8552,202.68274,10736.25,0.13587908,3792.4766,2.5587223,10.350044,f616b5d2e
14505600,48000,4800,2712.816,65.03379,10945.625,0.14171952,3911.372,2.0076904,7.141661,cb3e6cb2b
14510400,48000,4800,2830.3008,4131.155,10765.625,0.13039255,3683.975,2.2350578,9.686497,3bc9067a2
14515200,48000,4800,1245.827,540.82855,4325.9375,0.03656922,2046.1538,5.1374803,40.608963,fbd228f91
14520000,48000,4800,1669.978,224.63708,8684.6875,0.08120749,3211.6985,3.112101,13.56653,95410213b
14524800,48000,4800,1196.3903,16.44868,6799.6875,0.07319116,2980.3083,4.0992427,21.448103,098828ab8
14529600,48000,4800,1322.6869,16.92031,7304.6875,0.08218979,3133.6526,3.9206893,19.572771,f18096f3e
14534400,48000,4800,1662.1433,35.339165,8123.4375,0.096247815,3325.3313,3.437201,16.03575,56241b6e9
14539200,48000,4800,1927.1167,33.78269,9307.8125,0.0994023,3338.2847,2.9389055,12.842194,98bdbeda7
14544000,48000,4800,1290.0944,9997.184,5866.5625,0.043476876,2272.6392,4.968316,43.61835,c06fb8680
14548800,48000,4800,1030.2267,858.2282,4937.1875,0.04123612,2228.7446,4.859457,32.06632,265365a0b
14553600,48000,4800,941.3423,61.204433,4840.9375,0.04389356,2316.9128,5.0678864,32.834667,700971a96
14558400,48000,4800,845.8936,48.382324,3972.8125,0.04199523,2314.5063,5.5545206,37.60008,2cd2bd7e4
14563200,48000,4800,1601.156,28.838373,8528.75,0.080425836,3115.964,3.2347164,14.942963,8d89d014c
14568000,48000,4800,1960.1138,42.26521,9687.5,0.103976324,3550.0625,2.6783912,10.601404,b283e6819
14572800,48000,4800,1970.8258,25.328524,10221.5625,0.10978051,3702.1755,2.6896472,10.398765,88aa587c6
14577600,48000,4800,1531.2854,10.706105,8584.0625,0.084921435,3256.4507,3.4652522,16.114824,ddcf66d8f
14582400,48000,4800,1458.0212,7.6055675,8625.9375,0.08673806,3384.5095,3.6236238,16.727144,fd7e7616a
14587200,48000,4800,1565.0415,6.5682015,8928.4375,0.09595581,3474.265,3.4731128,15.580355,790ac2149
14592000,48000,4800,1697.4299,4.1453786,9528.4375,0.103330635,3636.5288,3.3117142,14.559063,fc4abdf82
14596800,48000,4800,1888.4534,14.259561,9744.6875,0.11312089,3636.1763,2.9906409,12.431027,a1da703e1
14601600,48000,4800,2293.711,62.899303,9778.125,0.11225165,3559.2466,2.400667,9.702488,51f145441
14606400,48000,4800,1579.0231,51.09172,8381.25,0.09453613,3276.6973,3.42246,15.7184925,d3c546af4
14611200,48000,4800,2626.147,9.889663,12389.6875,0.1638021,4188.1597,2.3293548,8.366678,5982541b3
14616000,48000,4800,2046.3938,54.25961,10011.5625,0.118280716,3616.6921,2.901433,12.151202,aa05f6896
14620800,48000,4800,1249.9122,401.44843,6600.0,0.06840135,2780.0876,4.1892486,23.926151,52c527a67
14625600,48000,4800,1628.4187,3.4680567,10171.25,0.10842023,3826.4187,3.3285904,13.99334,0398be3c1
14630400,48000,4800,1759.3219,1.3566294,11491.5625,0.121096164,4032.565,3.1313386,12.481485,1d29c3aee
14635200,48000,4800,2118.7341,1.0664171,13793.438,0.14503197,4317.6646,2.780232,10.232763,b0e106438
14640000,48000,4800,2553.7158,6.039111,13846.251,0.15639898,4331.2344,2.3379939,8.035885,50e2595f0
14644800,48000,4800,2895.9978,6.0903983,12515.0,0.17738415,4175.112,2.1375446,7.358053,26195e318
14649600,48000,4800,2778.3755,16.797194,11953.75,0.16608678,4072.392,2.2357266,7.976189,63e001a5b
14654400,48000,4800,2517.1968,7.645342,13039.375,0.16453591,4257.6104,2.4524512,8.758642,f9c025551
14659200,48000,4800,2374.6306,2936.2876,10105.3125,0.111272305,3475.8713,2.8210661,16.752668,19fba773f
14664000,48000,4800,666.74316,219.5464,1782.8125,0.009892353,1170.0691,10.336211,143.5395,1bd4f80a6
14668800,48000,4800,851.0149,602.7897,3285.3125,0.033170138,1956.59,5.916818,45.285446,e89e4a20c
14673600,48000,4800,1154.1436,90.431,5432.8125,0.058608603,2593.7139,4.5372844,26.888998,7892cab3e
14678400,48000,4800,1643.43,54.107353,7921.875,0.083781846,3122.441,3.356156,15.95968,065126178
14683200,48000,4800,1564.0437,10.140537,7658.75,0.08652015,3218.5083,3.7474732,18.440144,27f02565e
14688000,48000,4800,2189.4128,1597.9258,10525.3125,0.11524778,3683.8455,2.6361785,10.4836,dbcff1e8e
14692800,48000,4800,727.5744,2927.8667,3089.6875,0.029640261,1963.1913,6.6281204,58.040913,703a5ba27
14697600,48000,4800,1083.1062,32.684113,5922.1875,0.05999531,2699.017,4.556748,26.54061,7fca1f411
14702400,48000,4800,1166.5513,80.45187,5506.5625,0.0581921,2503.2014,4.5584607,27.672714,257c6e87a
14707200,48000,4800,1135.3336,518.91846,5306.875,0.051261958,2430.7021,4.4773293,26.927551,e485e27d3
14712000,48000,4800,1376.589,7.814943,6616.875,0.074311405,2992.3496,4.1575274,22.026276,525e7a199
14716800,48000,4800,1466.3456,5.468044,7860.625,0.088178,3288.8025,3.7315156,17.763939,944341790
14721600,48000,4800,1672.3915,6.6835904,8610.625,0.101040594,3426.195,3.4256742,15.512855,4937196b6
14726400,48000,4800,2031.9855,3.5828545,9534.6875,0.11891378,3659.9736,3.1093943,13.294817,15858ffb4
14731200,48000,4800,3090.1294,18.08176,12349.6875,0.1668798,4170.687,1.953818,6.8128533,5087dd304
14736000,48000,4800,1539.0808,8322.713,6965.0,0.063748665,2771.512,4.442288,32.052002,e24b08d0d
14740800,48000,4800,1230.5679,353.2839,5853.125,0.050005794,2454.341,4.2938404,27.658623,57e351962
14745600,48000,4800,944.8925,180.00627,3986.25,0.041732553,2202.6123,5.431448,38.318,71a536699
14750400,48000,4800,1165.9452,1601.4119,5726.25,0.046077296,2396.6033,4.5362535,30.281605,e53e94e01
14755200,48000,4800,1289.9088,407.1554,6472.8125,0.06677496,2803.5945,4.2372704,23.3785,72c2027a9
14760000,48000,4800,1888.6925,8574.313,8488.4375,0.07794382,2993.2427,3.358942,20.770655,16a9cb73e
14764800,48000,4800,705.67633,168.62862,1935.0,0.0193334,1560.0354,8.338476,87.89752,fe495b749
14769600,48000,4800,1064.259,46.326828,4030.0,0.046011694,2305.87,5.546767,40.159695,c2e3fbd44
14774400,48000,4800,1220.4908,39.800747,5890.3125,0.06069898,2705.174,4.408517,25.15105,e15d6703b
14779200,48000,4800,1534.4427,13.3754015,8255.9375,0.08737879,3206.832,3.6676803,17.941105,14007817a
14784000,48000,4800,1543.8016,56.680637,7218.75,0.08351364,2986.078,3.7073648,19.139454,9298befd5
14788800,48000,4800,1158.1477,38.67706,5413.125,0.061591525,2649.466,4.5202456,26.683016,65131b8ea
14793600,48000,4800,1845.2792,10.429574,9559.6875,0.11478322,3584.8674,3.1927161,13.802396,96e2a7511
14798400,48000,4800,1688.0044,13.066604,9320.9375,0.10037901,3540.846,3.3427825,14.587211,c2c28fa30
14803200,48000,4800,1946.2775,17.170143,9819.375,0.112278685,3659.8374,3.0163238,12.782446,fb480beb9
14808000,48000,4800,1822.1927,8150.02,7871.25,0.070065685,2898.555,3.4132364,21.265919,6e6b19853
14812800,48000,4800,844.2115,216.56013,2834.0625,0.027355708,1753.1545,6.615016,59.717495,518321275
14817600,48000,4800,626.44006,27.846363,1675.3125,0.022348894,1654.4,8.089951,79.48489,8943041b0
14822400,48000,4800,665.53094,31.901478,2079.6875,0.029861176,1917.0608,7.215105,62.796497,718c0802e
14827200,48000,4800,1062.1792,11.179436,5913.4375,0.065739684,2867.299,4.6214666,26.316322,11d3b776f
14832000,48000,4800,1312.4321,252.37714,6470.3125,0.06331767,2771.8735,4.149006,23.11399,a33869c08
14836800,48000,4800,1049.668,83.51609,5311.5625,0.056576893,2639.323,4.78202,28.713285,6ed3ca3f6
14841600,48000,4800,1461.44,23.605625,8401.875,0.08895261,3275.221,3.6794899,17.74771,a7da2ad4a
14846400,48000,4800,1829.2205,15.500558,10283.75,0.11677765,3703.7422,3.0717485,12.896621,c8ae9d80c
14851200,48000,4800,1398.6836,51.695637,6340.9375,0.07434016,2893.3362,4.017648,21.440094,cc842c087
14856000,48000,4800,2040.7709,26.412285,9803.4375,0.11257202,3559.6682,2.9721117,12.698535,6157c848a
14860800,48000,4800,1900.1002,12.012463,8829.375,0.10277007,3468.4893,3.1489365,14.202174,5b7d17e3b
14865600,48000,4800,1602.7069,7693.3784,6386.25,0.050023343,2305.797,4.26879,42.378796,7637ce6fc
14870400,48000,4800,689.73206,227.27518,1908.4375,0.010228113,1175.3691,9.481648,133.53526,d68894e3d
14875200,48000,4800,1726.2007,2771.6409,7665.9375,0.05798285,2809.067,3.4472191,18.418388,02611a183
14880000,48000,4800,1292.244,1748.423,6400.9375,0.05320914,2530.9634,4.0045996,24.389446,425ea8791
14884800,48000,4800,722.01764,218.55766,2200.3125,0.017787796,1557.5927,8.169364,86.02465,219286bd0
14889600,48000,4800,705.97046,84.118,1766.25,0.02278669,1709.1548,8.105103,79.35495,d804d629d
14894400,48000,4800,874.4926,38.200027,2837.5,0.037452187,2204.708,6.291586,47.98157,cbedbd4d4
14899200,48000,4800,1408.0631,36.620644,7035.9375,0.076596744,2955.5881,4.0723867,21.795582,78e9ec721
14904000,48000,4800,1831.2721,28.186003,8797.1875,0.101813816,3372.0022,3.3182878,15.473262,4783b082c
14908800,48000,4800,1344.3788,18.720287,7299.6875,0.081206255,3119.2244,4.0325084,20.438366,742bf0d0d
14913600,48000,4800,1455.3248,26.702005,7055.9375,0.08144133,3049.4714,3.9019222,19.914951,f3e7f9755
14918400,48000,4800,2214.487,11.867651,10366.875,0.12109004,3783.292,2.8001044,11.593711,e6d69ef3f
14923200,48000,4800,1019.345,15687.29,4870.625,0.030622412,2010.7502,4.5763516,32.03286,7a5ed9b5c
14928000,48000,4800,1142.4475,350.62973,4495.9375,0.04708864,2277.2122,5.5069294,42.909492,bee1971dc
14932800,48000,4800,1088.3895,218.45076,5407.8125,0.054774158,2589.7861,4.704116,29.299688,717289c1a
14937600,48000,4800,1040.6483,35.488373,5630.3125,0.062734246,2756.9197,4.625104,26.779913,614c07c23
14942400,48000,4800,1349.6177,25.583778,7475.3125,0.08158058,3065.8528,3.8060706,19.02229,490255c24
14947200,48000,4800,1579.0465,13.555166,9006.5625,0.10142661,3569.2708,3.4310446,15.217207,bae06bacf
14952000,48000,4800,2126.5857,8852.65,8856.5625,0.09006676,3141.8218,2.9431052,16.3122,6ab2537b4
14956800,48000,4800,920.49396,7372.8657,4011.5625,0.029408738,1955.9635,5.49827,42.512875,54eb88ee3
14961600,48000,4800,1179.3759,296.95444,5550.3125,0.04580287,2340.9456,4.7100577,32.27551,1c1d313a4
14966400,48000,4800,933.21606,101.308205,3700.625,0.03561513,2044.1908,5.8516526,45.482143,4b71c1831
14971200,48000,4800,711.0469,31.135918,2096.25,0.028040588,1854.1388,7.36667,65.664215,a329c6dff
14976000,48000,4800,929.5675,45.674282,4314.375,0.050333757,2492.5625,5.4213877,36.205917,387ea7a36
14980800,48000,4800,1600.109,47.49324,7648.125,0.088231795,3111.721,3.5339303,17.120047,8b8101469
14985600,48000,4800,1705.5088,20.720192,9817.1875,0.10844373,3716.1458,3.310813,14.109995,6036241b9
14990400,48000,4800,1616.6085,14.342111,8711.5625,0.101662874,3483.556,3.4088314,15.215065,776c2474a
14995200,48000,4800,1836.8208,6.9659653,10487.5,0.11937888,3781.48,3.1249654,12.838543,972108b8e
15000000,48000,4800,2074.9192,2.6846464,13967.5,0.14374703,4326.6646,2.7940183,10.252033,8a0782fe1
15004800,48000,4800,2560.2734,3.1471217,14661.25,0.16405231,4534.2173,2.4077685,8.268011,8b773a534
15009600,48000,4800,1812.8617,12214.613,7492.5,0.073165484,2788.4187,3.5112517,21.680666,689878dfb
15014400,48000,4800,868.7623,4965.6177,3710.0,0.028880253,1896.225,5.8757963,49.504814,4d6ca459e
15019200,48000,4800,990.79175,262.08115,3770.625,0.04355302,2328.603,5.420936,37.802563,ef0b29541
15024000,48000,4800,888.40344,426.03494,3706.5625,0.028862549,1893.4971,5.6049356,44.50241,2fe66194f
15028800,48000,4800,947.9426,77.72767,3289.0625,0.03798739,2113.042,5.787954,43.070034,031d110a6
15033600,48000,4800,1357.7042,89.89566,6012.1875,0.06050404,2678.8457,4.295325,26.341494,863c41036
15038400,48000,4800,1280.0623,3648.87,5569.6875,0.045927424,2362.4702,4.525658,31.14872,632933ca4
15043200,48000,4800,1214.5461,142.03206,4059.6875,0.045477733,2285.211,5.3294353,39.86741,7d5188e66
15048000,48000,4800,1175.2007,162.76021,4529.6875,0.046349283,2349.6028,4.945441,33.45984,1e02d2219
15052800,48000,4800,984.28534,98.05351,3498.4375,0.041793093,2216.8892,5.6959,41.307934,bf0c2d331
15057600,48000,4800,765.59845,153.76315,2546.5625,0.03824571,2290.0496,6.2214203,45.27447,616bf51a7
15062400,48000,4800,1223.9714,80.31812,6553.75,0.06890254,3003.9966,4.249525,22.89644,1964a4fba
15067200,48000,4800,1622.7783,7466.402,8303.75,0.07910785,3085.63,3.4070275,17.444109,e7bf05960
15072000,48000,4800,759.512,8922.094,3607.8125,0.02393634,1759.9923,5.7354507,45.979336,6e3d9e9f0
15076800,48000,4800,1170.0112,251.3314,4938.4375,0.0479679,2420.9568,5.180951,38.97584,c37070212
15081600,48000,4800,827.3148,107.87205,3382.5,0.03149865,1937.5671,6.117031,49.02537,93a82172d
15086400,48000,4800,765.92914,24.840992,2756.25,0.03353169,2004.9216,6.4754224,51.43375,1dd26ee2e
15091200,48000,4800,669.83636,27.730879,1702.5,0.030023264,2005.9685,7.1152906,58.890194,6ecfd7146
15096000,48000,4800,967.1002,25.9735,4681.25,0.049446613,2492.4604,5.1352286,32.996563,668b69979
15100800,48000,4800,1346.172,64.3998,6223.4375,0.0641628,2702.282,4.0336533,22.179712,f247c65fa
15105600,48000,4800,1718.4153,53.905945,8781.5625,0.082770295,3130.3677,3.145608,14.294065,c2f02d210
15110400,48000,4800,1565.0013,28.477777,8494.375,0.083443895,3194.273,3.4436042,16.167488,80c09b151
15115200,48000,4800,1208.0875,16.187386,7243.75,0.07373606,3177.9163,4.1649737,21.120955,6b65cf21d
15120000,48000,4800,1684.7684,28.518604,8195.9375,0.082236126,3104.2812,3.5152552,17.097406,1703da57d
15124800,48000,4800,1883.0337,12.347882,9507.1875,0.10092785,3550.5034,2.949003,12.463004,d3dc8a0eb
15129600,48000,4800,1918.4784,26.51236,9505.3125,0.10943443,3550.9275,2.9758554,12.6184845,9ed442dab
15134400,48000,4800,1705.2921,96.13836,8800.9375,0.098078996,3338.3984,3.1248405,13.874053,a0bc5c6cb
15139200,48000,4800,1965.9578,16.265215,11049.6875,0.12609906,3861.7253,2.7972968,10.901238,36ef168b4
15144000,48000,4800,2308.4084,8444.935,10324.0625,0.11004214,3573.3484,2.5092688,10.800257,7d31a83a2
15148800,48000,4800,838.8045,7448.98,3676.5625,0.026812734,1782.2931,5.723925,50.97261,37903199e
15153600,48000,4800,663.3894,2109.8374,2955.9375,0.021154972,1616.2302,6.712931,65.00618,0becc2e6a
15158400,48000,4800,658.5474,168.14662,2525.625,0.027045911,1793.8644,7.044186,64.06827,8eb512bad
15163200,48000,4800,984.66144,174.49014,4691.875,0.045247942,2278.822,4.872815,31.798515,437d3b300
15168000,48000,4800,908.95795,127.189476,4194.375,0.04476429,2312.331,5.3197474,36.22591,307bb8646
15172800,48000,4800,861.79895,37.90365,4261.875,0.04788485,2415.2334,5.3780084,35.306828,8586d7444
15177600,48000,4800,998.9452,34.96084,5434.0625,0.057775967,2701.1074,4.8588624,28.89903,ffd87f9f0
15182400,48000,4800,1354.9915,8686.979,6164.6875,0.051847994,2247.0432,4.802109,54.311867,47ba59b54
15187200,48000,4800,353.1017,1040.5558,1091.875,0.002751122,615.6189,14.3977785,353.3805,725d3f996
